LATITUDE,LONGITUDE,SATELLITE,CONFIDENCE,VERSION,BRIGHT_T31,FRP,DAYNIGHT
18.8199200000,97.9469800000,A,"90",6.1NRT,308.2100000000,36.4100000000,D
18.8184200000,97.9370700000,A,"71",6.1NRT,307.2300000000,7.6500000000,D
19.5022000000,102.8052300000,A,"53",6.1NRT,298.1700000000,15.6300000000,D
19.4559800000,102.4414800000,A,"75",6.1NRT,300.1600000000,26.4000000000,D
19.5140000000,102.8165400000,A,"53",6.1NRT,297.3200000000,12.0200000000,D
19.5123600000,102.8036300000,A,"81",6.1NRT,298.0500000000,31.2600000000,D
18.7726100000,97.5119200000,A,"58",6.1NRT,309.4500000000,9.2600000000,D
18.6471000000,96.7022700000,A,"44",6.1NRT,306.0700000000,8.5600000000,D
19.7307400000,104.4890500000,A,"64",6.1NRT,296.7100000000,17.5800000000,D
18.8502800000,97.9621100000,A,"70",6.1NRT,308.4700000000,10.0400000000,D
18.7537300000,97.2859300000,A,"63",6.1NRT,309.4700000000,9.1200000000,D
19.7302400000,104.4986500000,A,"66",6.1NRT,296.3100000000,18.9400000000,D
18.7970900000,97.5012800000,A,"84",6.1NRT,309.5000000000,22.9900000000,D
19.5206400000,102.4624100000,A,"57",6.1NRT,296.9500000000,9.9500000000,D
19.3594200000,101.2166200000,A,"100",6.1NRT,299.2000000000,189.1200000000,D
19.3580600000,101.2063800000,A,"100",6.1NRT,303.5600000000,126.7700000000,D
19.5359500000,102.4232300000,A,"39",6.1NRT,295.5400000000,6.2800000000,D
18.9138800000,97.9546200000,A,"67",6.1NRT,305.9700000000,8.0000000000,D
19.5221400000,102.2366900000,A,"74",6.1NRT,301.5600000000,14.9300000000,D
18.4275200000,94.8438900000,A,"68",6.1NRT,304.5400000000,26.1600000000,D
19.5497300000,102.3729700000,A,"86",6.1NRT,299.9100000000,37.2800000000,D
19.5318300000,102.2342900000,A,"85",6.1NRT,302.0400000000,32.5100000000,D
18.8495600000,97.4085100000,A,"56",6.1NRT,307.8000000000,12.2000000000,D
19.5580700000,102.3594300000,A,"76",6.1NRT,297.1400000000,25.4400000000,D
19.4201500000,101.3146500000,A,"82",6.1NRT,302.0900000000,25.7500000000,D
19.5589100000,102.3652500000,A,"95",6.1NRT,296.3900000000,76.1500000000,D
18.5160000000,95.2819400000,A,"40",6.1NRT,308.0900000000,7.6000000000,D
18.8855800000,97.4802200000,A,"35",6.1NRT,309.2200000000,9.0400000000,D
18.8808300000,97.4497800000,A,"59",6.1NRT,309.4000000000,8.7200000000,D
18.6163000000,95.8121300000,A,"85",6.1NRT,311.1000000000,30.4500000000,D
18.6142000000,95.7995300000,A,"64",6.1NRT,311.8900000000,13.7200000000,D
18.4913000000,95.0735800000,A,"69",6.1NRT,308.6300000000,13.0300000000,D
19.1024600000,98.8526000000,A,"69",6.1NRT,307.2600000000,8.8500000000,D
19.4632700000,101.3122700000,A,"66",6.1NRT,296.8500000000,21.0500000000,D
19.4619100000,101.3019900000,A,"66",6.1NRT,301.3400000000,17.9200000000,D
19.5867600000,102.1873600000,A,"37",6.1NRT,301.4400000000,14.8800000000,D
19.4699000000,101.2902800000,A,"22",6.1NRT,299.4100000000,7.0900000000,D
19.5965600000,102.1858000000,A,"100",6.1NRT,302.9700000000,147.7000000000,D
18.6528800000,95.7147100000,A,"100",6.1NRT,313.6700000000,207.9600000000,D
18.6508000000,95.7020000000,A,"80",6.1NRT,311.7400000000,18.1700000000,D
19.6600600000,102.5237700000,A,"24",6.1NRT,296.7400000000,8.2300000000,D
19.9166500000,104.5170700000,A,"71",6.1NRT,296.8200000000,22.1500000000,D
19.6276000000,102.1936400000,A,"98",6.1NRT,303.3300000000,90.3400000000,D
19.1787900000,98.9366400000,A,"89",6.1NRT,308.2300000000,32.2800000000,D
19.9139400000,104.5110500000,A,"73",6.1NRT,297.2500000000,28.2000000000,D
19.0077600000,97.5467800000,A,"65",6.1NRT,306.9700000000,11.2300000000,D
18.9662200000,97.2795000000,A,"66",6.1NRT,310.8300000000,11.5800000000,D
18.7153900000,95.7225900000,A,"78",6.1NRT,310.5300000000,16.1500000000,D
19.7917300000,103.0864000000,A,"55",6.1NRT,299.7700000000,9.3200000000,D
19.7901600000,103.0736100000,A,"72",6.1NRT,300.1700000000,15.9200000000,D
18.6446800000,95.0378000000,A,"79",6.1NRT,311.4700000000,21.9400000000,D
18.6299600000,94.8828500000,A,"70",6.1NRT,305.2900000000,21.7200000000,D
19.8386500000,103.1219000000,A,"97",6.1NRT,300.3800000000,98.4300000000,D
19.8369800000,103.1085800000,A,"94",6.1NRT,303.1900000000,77.1200000000,D
18.6707600000,95.0615800000,A,"17",6.1NRT,310.3900000000,17.4100000000,D
19.0651900000,97.5095100000,A,"61",6.1NRT,309.4600000000,17.1600000000,D
18.6313100000,94.8779500000,A,"47",6.1NRT,304.6300000000,16.8300000000,D
19.8544600000,103.2083600000,A,"70",6.1NRT,300.6800000000,10.9200000000,D
19.8528700000,103.1949800000,A,"91",6.1NRT,303.1400000000,60.3700000000,D
19.8449600000,103.1285800000,A,"47",6.1NRT,297.8600000000,13.9600000000,D
19.8434100000,103.1156100000,A,"100",6.1NRT,302.5600000000,161.8300000000,D
19.0760400000,97.5181600000,A,"59",6.1NRT,309.4300000000,17.2000000000,D
18.6731300000,95.0557600000,A,"71",6.1NRT,310.5500000000,17.7400000000,D
19.8634200000,103.1937700000,A,"81",6.1NRT,301.2300000000,28.0000000000,D
19.0852900000,97.5165100000,A,"70",6.1NRT,309.9900000000,18.3000000000,D
19.9158200000,103.5432100000,A,"55",6.1NRT,294.8500000000,20.0700000000,D
19.1649300000,97.9742100000,A,"77",6.1NRT,309.4300000000,12.8700000000,D
19.1634300000,97.9643300000,A,"73",6.1NRT,308.8900000000,8.7300000000,D
19.0945400000,97.5149100000,A,"76",6.1NRT,308.9000000000,31.0700000000,D
19.0675000000,97.3407500000,A,"49",6.1NRT,315.4200000000,12.2700000000,D
19.9439400000,103.6876800000,A,"69",6.1NRT,297.1800000000,20.0800000000,D
19.7221800000,101.8909000000,A,"71",6.1NRT,302.2800000000,13.8400000000,D
19.0975300000,97.4727800000,A,"87",6.1NRT,310.3600000000,27.6900000000,D
19.0959900000,97.4627700000,A,"60",6.1NRT,308.8900000000,14.2900000000,D
18.7445500000,95.2827000000,A,"96",6.1NRT,311.9600000000,86.9300000000,D
19.1068200000,97.4713300000,A,"80",6.1NRT,308.2900000000,20.7800000000,D
19.8019500000,102.3588000000,A,"63",6.1NRT,301.7900000000,9.0700000000,D
19.6373200000,101.0971000000,A,"88",6.1NRT,304.5500000000,32.3300000000,D
19.6359200000,101.0866700000,A,"76",6.1NRT,304.6100000000,12.2500000000,D
19.7714800000,102.0430800000,A,"91",6.1NRT,303.8400000000,51.3600000000,D
19.6452000000,101.0852100000,A,"99",6.1NRT,305.8500000000,80.8400000000,D
19.6438000000,101.0748200000,A,"96",6.1NRT,306.5000000000,62.7100000000,D
19.6424300000,101.0645800000,A,"91",6.1NRT,306.0900000000,43.7000000000,D
19.3650800000,99.0771100000,A,"53",6.1NRT,304.5900000000,10.1100000000,D
19.6516800000,101.0630000000,A,"85",6.1NRT,305.6400000000,28.2100000000,D
19.6502900000,101.0526700000,A,"69",6.1NRT,303.8100000000,12.8200000000,D
19.2392100000,97.9752100000,A,"70",6.1NRT,309.4900000000,12.5600000000,D
19.8502300000,102.2496000000,A,"82",6.1NRT,300.2400000000,29.2000000000,D
19.8487800000,102.2380900000,A,"80",6.1NRT,299.4500000000,32.5300000000,D
19.2956800000,98.2256900000,A,"81",6.1NRT,306.4700000000,18.5400000000,D
19.2941900000,98.2157700000,A,"71",6.1NRT,307.0100000000,11.0100000000,D
18.8906600000,95.6652100000,A,"73",6.1NRT,308.7300000000,27.9800000000,D
18.7404900000,94.7763100000,A,"36",6.1NRT,303.8400000000,15.4000000000,D
19.8148300000,101.8926400000,A,"79",6.1NRT,302.0200000000,20.5800000000,D
19.8134200000,101.8816800000,A,"50",6.1NRT,301.6800000000,7.5400000000,D
19.1338600000,97.1095700000,A,"71",6.1NRT,307.8700000000,14.5300000000,D
19.1321000000,97.0983600000,A,"66",6.1NRT,310.4100000000,13.9400000000,D
18.9009100000,95.6633200000,A,"58",6.1NRT,309.0400000000,15.1000000000,D
19.2755800000,97.9688900000,A,"75",6.1NRT,309.3800000000,9.0000000000,D
19.3170000000,98.1825900000,A,"67",6.1NRT,305.2900000000,9.7700000000,D
19.2211200000,97.5493500000,A,"57",6.1NRT,308.1700000000,12.8000000000,D
18.8296800000,95.1056200000,A,"85",6.1NRT,311.8400000000,34.3600000000,D
18.8273800000,95.0918700000,A,"76",6.1NRT,311.3500000000,14.6500000000,D
19.9276300000,102.3031900000,A,"72",6.1NRT,300.3100000000,18.0100000000,D
19.9262800000,102.2922600000,A,"84",6.1NRT,302.6800000000,30.9600000000,D
19.3662200000,98.2082000000,A,"41",6.1NRT,304.8700000000,7.2600000000,D
19.2172300000,97.2401000000,A,"54",6.1NRT,308.8100000000,8.3500000000,D
19.9490200000,102.3939300000,A,"46",6.1NRT,297.7400000000,7.4900000000,D
19.9376000000,102.3020900000,A,"66",6.1NRT,300.3600000000,18.9400000000,D
19.9362800000,102.2914600000,A,"85",6.1NRT,301.9000000000,33.4800000000,D
19.3664000000,98.1480000000,A,"40",6.1NRT,308.3900000000,5.9900000000,D
19.9477300000,102.3022100000,A,"73",6.1NRT,302.2300000000,21.8300000000,D
19.9765700000,102.3703600000,A,"61",6.1NRT,300.6500000000,10.6700000000,D
19.9676200000,102.2995000000,A,"64",6.1NRT,301.5400000000,7.8900000000,D
19.9320400000,102.0198500000,A,"83",6.1NRT,301.8500000000,26.6900000000,D
19.5350200000,99.1044800000,A,"46",6.1NRT,305.5500000000,7.5700000000,D
19.2498600000,97.2031600000,A,"50",6.1NRT,308.6900000000,13.3600000000,D
19.2481700000,97.1922700000,A,"100",6.1NRT,314.3300000000,208.2700000000,D
19.2576000000,97.1911200000,A,"100",6.1NRT,310.9900000000,240.6000000000,D
19.2558900000,97.1800800000,A,"95",6.1NRT,309.2500000000,62.3300000000,D
18.9085900000,95.0283200000,A,"82",6.1NRT,311.6800000000,26.8300000000,D
19.9989100000,102.3067600000,A,"84",6.1NRT,301.5300000000,30.8000000000,D
19.9974300000,102.2951500000,A,"83",6.1NRT,301.9900000000,27.8100000000,D
20.0938700000,102.9736700000,A,"77",6.1NRT,298.5000000000,23.1200000000,D
19.5543400000,98.9856400000,A,"65",6.1NRT,306.6800000000,11.0900000000,D
19.5529800000,98.9761800000,A,"70",6.1NRT,308.0100000000,9.1500000000,D
19.4349500000,98.1102800000,A,"38",6.1NRT,306.2700000000,6.7700000000,D
20.0760100000,102.7609200000,A,"54",6.1NRT,299.5000000000,10.0500000000,D
20.0744900000,102.7483500000,A,"52",6.1NRT,299.7200000000,9.3400000000,D
19.4454000000,98.1181200000,A,"28",6.1NRT,306.5900000000,7.5600000000,D
19.3577000000,97.5451500000,A,"57",6.1NRT,304.9200000000,9.9200000000,D
20.1431200000,102.7141100000,A,"91",6.1NRT,300.4200000000,59.3500000000,D
20.1414900000,102.7012600000,A,"68",6.1NRT,298.8600000000,12.0800000000,D
19.0258100000,95.0420100000,A,"78",6.1NRT,312.7400000000,26.2100000000,D
19.0026500000,94.9027400000,A,"77",6.1NRT,311.1900000000,19.8400000000,D
19.0003800000,94.8891200000,A,"80",6.1NRT,309.7800000000,27.7500000000,D
19.0046400000,94.8971300000,A,"80",6.1NRT,311.2500000000,23.8600000000,D
20.1192900000,102.2897100000,A,"69",6.1NRT,300.3700000000,20.5200000000,D
20.1177700000,102.2775300000,A,"76",6.1NRT,302.9100000000,38.4200000000,D
19.6012300000,98.4229700000,A,"61",6.1NRT,299.3800000000,12.2400000000,D
19.4022700000,97.0585300000,A,"74",6.1NRT,304.1000000000,17.4000000000,D
19.3029400000,96.4325100000,A,"71",6.1NRT,303.6900000000,16.1200000000,D
20.0362400000,101.4077500000,A,"78",6.1NRT,306.7000000000,13.7500000000,D
20.0348500000,101.3971300000,A,"78",6.1NRT,307.2000000000,11.4600000000,D
19.2077500000,95.7829700000,A,"84",6.1NRT,301.2900000000,38.3200000000,D
20.3133900000,103.3541000000,A,"73",6.1NRT,296.2200000000,21.7300000000,D
19.4874500000,97.3608200000,A,"60",6.1NRT,308.8600000000,9.2600000000,D
20.2164100000,102.4942900000,A,"86",6.1NRT,300.1700000000,40.4100000000,D
20.1780500000,102.1953500000,A,"72",6.1NRT,299.6800000000,14.7000000000,D
20.1765700000,102.1839100000,A,"90",6.1NRT,300.8000000000,52.1500000000,D
20.1583400000,102.0433000000,A,"70",6.1NRT,298.9400000000,12.2500000000,D
20.1567300000,102.0310100000,A,"71",6.1NRT,298.1600000000,13.8800000000,D
19.4858400000,97.2882300000,A,"56",6.1NRT,303.5700000000,6.6600000000,D
19.4491500000,97.0498900000,A,"72",6.1NRT,304.9200000000,15.2000000000,D
20.2170300000,102.4995900000,A,"64",6.1NRT,299.2300000000,13.2800000000,D
20.2155900000,102.4877600000,A,"40",6.1NRT,299.3900000000,8.7600000000,D
20.1789300000,102.1888000000,A,"92",6.1NRT,300.4500000000,56.2100000000,D
20.1774700000,102.1770400000,A,"78",6.1NRT,300.2300000000,20.6500000000,D
20.1599800000,102.0359500000,A,"81",6.1NRT,298.7400000000,23.8900000000,D
19.7378200000,98.9078200000,A,"58",6.1NRT,303.9100000000,13.2300000000,D
19.5295800000,97.5240300000,A,"73",6.1NRT,303.4700000000,15.0500000000,D
19.4948900000,97.3015900000,A,"74",6.1NRT,302.2000000000,14.5500000000,D
20.2271700000,102.4985400000,A,"78",6.1NRT,298.6400000000,23.4900000000,D
20.2257200000,102.4867600000,A,"74",6.1NRT,299.2400000000,18.2300000000,D
20.1183500000,101.4766800000,A,"71",6.1NRT,307.6800000000,12.2200000000,D
19.5383000000,97.3970000000,A,"75",6.1NRT,308.6500000000,9.4900000000,D
19.4688200000,96.9527200000,A,"19",6.1NRT,303.8100000000,6.9900000000,D
19.5832300000,97.6271900000,A,"0",6.1NRT,307.3700000000,9.7100000000,D
19.6046700000,97.5825400000,A,"66",6.1NRT,307.2700000000,10.5400000000,D
19.7797100000,98.5072600000,A,"77",6.1NRT,304.3900000000,24.7400000000,D
20.3674100000,102.8207900000,A,"66",6.1NRT,300.1500000000,10.6300000000,D
20.3275400000,102.4931000000,A,"65",6.1NRT,299.2200000000,9.2600000000,D
19.6253900000,97.4283200000,A,"76",6.1NRT,310.8200000000,12.9000000000,D
19.7273300000,98.0335500000,A,"63",6.1NRT,304.4000000000,11.4100000000,D
19.6472300000,97.5083500000,A,"93",6.1NRT,308.4000000000,48.9100000000,D
19.6457400000,97.4986900000,A,"83",6.1NRT,307.0200000000,28.6300000000,D
19.6346300000,97.4267500000,A,"86",6.1NRT,311.0300000000,25.0100000000,D
20.3988700000,102.9066200000,A,"77",6.1NRT,300.0300000000,22.4000000000,D
19.6579600000,97.5166700000,A,"49",6.1NRT,307.3700000000,10.7100000000,D
19.6564800000,97.5070600000,A,"55",6.1NRT,306.9800000000,15.7800000000,D
19.6454500000,97.3739800000,A,"40",6.1NRT,308.4000000000,7.0000000000,D
20.4881200000,103.3764000000,A,"54",6.1NRT,299.4600000000,13.4000000000,D
20.2889900000,101.7896500000,A,"94",6.1NRT,298.4700000000,126.6400000000,D
20.2876000000,101.7788500000,A,"88",6.1NRT,296.6400000000,65.9100000000,D
19.9059600000,98.9322500000,A,"77",6.1NRT,311.3100000000,15.5900000000,D
19.8582800000,98.5422900000,A,"92",6.1NRT,313.1200000000,38.1300000000,D
19.8568800000,98.5328200000,A,"76",6.1NRT,312.5600000000,9.1500000000,D
19.6730900000,97.3064400000,A,"86",6.1NRT,307.8400000000,29.3600000000,D
19.7183200000,97.5510100000,A,"73",6.1NRT,303.4300000000,12.8000000000,D
19.6806700000,97.3091400000,A,"73",6.1NRT,306.4400000000,24.3000000000,D
19.8621600000,98.4379600000,A,"42",6.1NRT,306.8600000000,11.8600000000,D
19.8607200000,98.4283300000,A,"82",6.1NRT,310.1100000000,26.2300000000,D
19.6899400000,97.3075600000,A,"56",6.1NRT,306.1200000000,12.9900000000,D
19.6883200000,97.2972300000,A,"59",6.1NRT,309.3100000000,14.7300000000,D
20.4476100000,102.7211800000,A,"73",6.1NRT,297.9200000000,17.7100000000,D
19.9220200000,98.7198000000,A,"88",6.1NRT,311.3400000000,29.1500000000,D
19.9206400000,98.7103700000,A,"97",6.1NRT,311.4300000000,58.3100000000,D
19.9109000000,98.6439100000,A,"34",6.1NRT,309.2300000000,8.5500000000,D
19.8758300000,98.4063200000,A,"80",6.1NRT,308.2500000000,18.2400000000,D
20.4454000000,102.5334200000,A,"42",6.1NRT,300.2300000000,7.8700000000,D
19.9295700000,98.7088700000,A,"91",6.1NRT,308.3900000000,36.7300000000,D
19.8095400000,97.9022100000,A,"62",6.1NRT,308.9000000000,10.5300000000,D
19.9769900000,98.9720400000,A,"97",6.1NRT,304.1500000000,64.3100000000,D
19.9756300000,98.9626000000,A,"97",6.1NRT,302.0300000000,61.3500000000,D
19.9742600000,98.9531500000,A,"80",6.1NRT,300.6200000000,17.4700000000,D
20.5082100000,102.8733000000,A,"69",6.1NRT,294.4700000000,14.9700000000,D
20.5065900000,102.8601900000,A,"67",6.1NRT,298.4400000000,19.9700000000,D
19.9845400000,98.9611400000,A,"100",6.1NRT,303.9800000000,102.1600000000,D
19.9831700000,98.9516600000,A,"84",6.1NRT,302.3100000000,20.9200000000,D
19.9735900000,98.8855400000,A,"90",6.1NRT,306.3300000000,38.0100000000,D
19.9515800000,98.7342800000,A,"44",6.1NRT,305.9500000000,5.0400000000,D
19.7378000000,97.3094900000,A,"44",6.1NRT,308.3200000000,19.2700000000,D
19.7361900000,97.2990500000,A,"91",6.1NRT,311.4400000000,36.9000000000,D
19.7346100000,97.2887700000,A,"65",6.1NRT,313.1400000000,20.8700000000,D
19.8875400000,98.2372700000,A,"73",6.1NRT,304.2100000000,17.5900000000,D
19.7486100000,97.3179600000,A,"39",6.1NRT,308.4600000000,14.7700000000,D
19.7470400000,97.3077200000,A,"86",6.1NRT,310.1000000000,28.7300000000,D
19.5489300000,96.0478700000,A,"70",6.1NRT,307.7100000000,13.5000000000,D
19.8855300000,98.0998200000,A,"76",6.1NRT,302.0200000000,17.8700000000,D
19.8841100000,98.0903400000,A,"100",6.1NRT,304.8200000000,86.5400000000,D
19.8944200000,98.1025700000,A,"76",6.1NRT,303.3400000000,19.4300000000,D
19.7802400000,97.3590000000,A,"78",6.1NRT,312.5900000000,22.0500000000,D
20.0244600000,98.9198200000,A,"67",6.1NRT,308.0100000000,8.5200000000,D
19.6679400000,96.5287100000,A,"65",6.1NRT,299.0300000000,19.8600000000,D
20.3532300000,101.1719100000,A,"50",6.1NRT,296.8400000000,12.2400000000,D
20.3490700000,101.1401700000,A,"72",6.1NRT,301.2000000000,20.8300000000,D
20.3408600000,101.0776000000,A,"98",6.1NRT,303.7300000000,80.7100000000,D
20.3394300000,101.0667800000,A,"71",6.1NRT,300.2300000000,14.8900000000,D
19.6738500000,96.5039100000,A,"45",6.1NRT,300.4300000000,13.4100000000,D
19.6720900000,96.4929500000,A,"72",6.1NRT,301.3100000000,24.7000000000,D
20.3501400000,101.0757200000,A,"100",6.1NRT,303.9400000000,319.8700000000,D
20.3487400000,101.0651200000,A,"100",6.1NRT,301.3400000000,93.0300000000,D
19.7704400000,96.9904300000,A,"100",6.1NRT,305.8300000000,117.0200000000,D
19.7687500000,96.9796400000,A,"87",6.1NRT,306.4500000000,36.6600000000,D
19.7670400000,96.9686900000,A,"52",6.1NRT,305.9500000000,15.4000000000,D
19.7005200000,96.5470200000,A,"67",6.1NRT,298.3500000000,22.3500000000,D
19.6641900000,96.3195500000,A,"78",6.1NRT,310.4200000000,17.4700000000,D
19.9656600000,98.2083400000,A,"41",6.1NRT,305.7500000000,9.6800000000,D
19.9235400000,97.9268400000,A,"46",6.1NRT,309.2900000000,13.3200000000,D
19.9221200000,97.9174400000,A,"50",6.1NRT,308.0000000000,17.0800000000,D
19.7765200000,96.9675800000,A,"34",6.1NRT,307.9600000000,11.7800000000,D
20.0212800000,98.5222000000,A,"60",6.1NRT,308.3700000000,7.1200000000,D
19.9325900000,97.9252200000,A,"12",6.1NRT,310.8000000000,10.9500000000,D
19.8370700000,97.2966500000,A,"56",6.1NRT,308.9700000000,9.1900000000,D
20.0841500000,98.8906200000,A,"85",6.1NRT,304.0000000000,25.1000000000,D
20.0930700000,98.8891600000,A,"79",6.1NRT,303.9400000000,17.5300000000,D
20.0917000000,98.8797200000,A,"26",6.1NRT,301.7200000000,4.9300000000,D
20.0139500000,98.3478900000,A,"65",6.1NRT,306.4200000000,11.1600000000,D
20.0125300000,98.3382400000,A,"50",6.1NRT,306.6200000000,7.5500000000,D
19.8617800000,97.3338900000,A,"87",6.1NRT,309.6200000000,29.0800000000,D
19.8602300000,97.3237200000,A,"98",6.1NRT,312.3400000000,67.9300000000,D
19.8352500000,97.1609300000,A,"55",6.1NRT,305.9700000000,13.2500000000,D
20.0481600000,98.5111100000,A,"79",6.1NRT,310.7300000000,15.4700000000,D
19.8679400000,97.3260600000,A,"85",6.1NRT,309.9100000000,26.1600000000,D
19.8663600000,97.3159400000,A,"62",6.1NRT,308.3000000000,9.0000000000,D
20.5979700000,102.5375400000,A,"79",6.1NRT,299.2200000000,24.0200000000,D
20.1003900000,98.8043000000,A,"50",6.1NRT,304.0500000000,13.6000000000,D
20.0115900000,98.2036300000,A,"65",6.1NRT,308.6800000000,15.3600000000,D
20.7393000000,103.6430700000,A,"64",6.1NRT,294.9900000000,16.2700000000,D
19.5638000000,95.3327000000,A,"82",6.1NRT,312.5700000000,19.3700000000,D
20.7344500000,103.4113800000,A,"98",6.1NRT,298.8900000000,131.2500000000,D
20.0670400000,98.3904700000,A,"0",6.1NRT,312.1300000000,13.3800000000,D
19.9964100000,97.9181200000,A,"64",6.1NRT,307.2800000000,7.0800000000,D
20.7451900000,103.4093200000,A,"81",6.1NRT,298.2300000000,35.9000000000,D
20.1932200000,99.1947200000,A,"59",6.1NRT,297.7100000000,11.1100000000,D
20.0319000000,98.0926700000,A,"76",6.1NRT,302.6600000000,19.5300000000,D
19.9265600000,97.3983300000,A,"55",6.1NRT,311.8800000000,8.4300000000,D
20.0784400000,98.2812700000,A,"49",6.1NRT,306.6100000000,8.1700000000,D
19.9201000000,97.2331500000,A,"59",6.1NRT,313.0200000000,10.5700000000,D
20.1212000000,98.5089600000,A,"41",6.1NRT,307.4600000000,12.4800000000,D
19.6918200000,95.7252700000,A,"67",6.1NRT,306.4400000000,20.1100000000,D
20.1949600000,98.9528100000,A,"66",6.1NRT,305.7600000000,11.6300000000,D
20.2074200000,98.9742400000,A,"67",6.1NRT,305.2400000000,9.9200000000,D
20.2060600000,98.9647900000,A,"61",6.1NRT,305.7400000000,9.4100000000,D
19.9590300000,97.1998400000,A,"57",6.1NRT,314.6000000000,19.9400000000,D
20.4690900000,100.6595700000,A,"97",6.1NRT,300.6300000000,68.8400000000,D
20.4677600000,100.6496900000,A,"83",6.1NRT,301.2500000000,26.1400000000,D
20.0278100000,97.5832200000,A,"62",6.1NRT,302.3000000000,11.4700000000,D
19.9120000000,96.7780400000,A,"20",6.1NRT,302.9600000000,8.9600000000,D
20.0611800000,97.6789900000,A,"45",6.1NRT,304.5900000000,6.1300000000,D
19.9852700000,97.1846200000,A,"93",6.1NRT,315.2300000000,46.0800000000,D
19.9945700000,97.1830700000,A,"100",6.1NRT,315.2800000000,104.4700000000,D
20.2712000000,98.9734200000,A,"61",6.1NRT,305.8600000000,6.5700000000,D
20.1755000000,98.3180500000,A,"50",6.1NRT,305.3700000000,6.2400000000,D
20.6781700000,101.8852300000,A,"86",6.1NRT,303.1300000000,34.2800000000,D
20.6766700000,101.8736600000,A,"82",6.1NRT,302.6800000000,24.0200000000,D
20.2719300000,98.9152000000,A,"51",6.1NRT,310.0100000000,11.7400000000,D
20.0900000000,97.6839600000,A,"62",6.1NRT,307.5500000000,8.6600000000,D
20.0884800000,97.6738800000,A,"77",6.1NRT,307.7300000000,14.5700000000,D
20.0991000000,97.6822100000,A,"61",6.1NRT,307.9100000000,7.3600000000,D
19.9058000000,96.4274400000,A,"80",6.1NRT,301.4700000000,31.9600000000,D
20.1246200000,97.7927800000,A,"74",6.1NRT,310.4200000000,7.5800000000,D
19.9100200000,96.4310500000,A,"76",6.1NRT,302.7800000000,25.0200000000,D
20.2852500000,98.6833300000,A,"0",6.1NRT,303.7300000000,12.3700000000,D
20.3231000000,98.8807300000,A,"51",6.1NRT,304.2900000000,5.0400000000,D
20.3217300000,98.8712400000,A,"68",6.1NRT,306.1300000000,7.1700000000,D
20.1744600000,97.8141900000,A,"81",6.1NRT,309.7200000000,13.1700000000,D
20.4289300000,99.4933900000,A,"76",6.1NRT,304.1700000000,13.7300000000,D
20.4275800000,99.4838300000,A,"82",6.1NRT,304.0500000000,21.4100000000,D
20.2189100000,98.0484500000,A,"52",6.1NRT,301.7400000000,9.2900000000,D
20.2914300000,98.3508000000,A,"57",6.1NRT,304.7900000000,6.5700000000,D
20.1211900000,97.2171700000,A,"81",6.1NRT,312.9800000000,14.8600000000,D
20.1117300000,97.1555100000,A,"91",6.1NRT,311.8700000000,41.5700000000,D
20.1182500000,97.1594200000,A,"95",6.1NRT,310.0700000000,53.3000000000,D
20.1166400000,97.1491900000,A,"92",6.1NRT,314.4900000000,45.2300000000,D
20.1031100000,97.0025000000,A,"37",6.1NRT,314.1300000000,16.2300000000,D
20.5200800000,99.6871400000,A,"58",6.1NRT,300.8500000000,6.3200000000,D
20.5187600000,99.6776900000,A,"60",6.1NRT,302.1500000000,6.2300000000,D
20.1857700000,97.4104100000,A,"61",6.1NRT,309.5300000000,8.7800000000,D
20.2058100000,97.4794500000,A,"70",6.1NRT,306.2900000000,14.1200000000,D
20.1773900000,97.2335400000,A,"89",6.1NRT,315.7600000000,26.1700000000,D
20.1866400000,97.2319200000,A,"83",6.1NRT,315.5100000000,15.2600000000,D
20.1863900000,97.1685900000,A,"75",6.1NRT,312.4200000000,10.1000000000,D
20.1848200000,97.1584200000,A,"75",6.1NRT,310.7300000000,10.3500000000,D
21.1720000000,104.4314000000,A,"49",6.1NRT,297.6000000000,21.1100000000,D
20.4435200000,98.6932800000,A,"50",6.1NRT,305.2900000000,8.4900000000,D
20.2996100000,97.7305200000,A,"71",6.1NRT,307.4500000000,14.3900000000,D
20.2981000000,97.7206700000,A,"63",6.1NRT,307.6300000000,12.1000000000,D
20.3298800000,97.7456700000,A,"56",6.1NRT,310.9700000000,13.6400000000,D
20.3844600000,98.0459500000,A,"89",6.1NRT,313.2500000000,27.4700000000,D
20.3830000000,98.0362200000,A,"84",6.1NRT,313.9900000000,15.7900000000,D
20.3434800000,97.7739200000,A,"52",6.1NRT,305.7000000000,20.1000000000,D
20.3404700000,97.7540400000,A,"62",6.1NRT,311.0600000000,20.8800000000,D
20.3389700000,97.7441900000,A,"84",6.1NRT,309.8600000000,29.1100000000,D
20.3934800000,98.0445300000,A,"84",6.1NRT,310.8500000000,17.0700000000,D
20.6286100000,99.6046800000,A,"55",6.1NRT,301.4000000000,5.5900000000,D
20.3556300000,97.7311700000,A,"77",6.1NRT,308.6900000000,13.0600000000,D
20.3676900000,97.7493500000,A,"86",6.1NRT,309.6400000000,25.6400000000,D
20.3662100000,97.7395000000,A,"100",6.1NRT,312.2400000000,156.8600000000,D
20.3842200000,97.7974900000,A,"91",6.1NRT,306.8600000000,39.5300000000,D
20.3827100000,97.7873500000,A,"100",6.1NRT,315.0400000000,103.0600000000,D
